origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.05,125.2372931
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.05,115.8815961
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.05,111.3295281
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.05,109.1745383
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.1,130.9415943
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.1,122.7925692
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.1,118.9795829
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.1,117.2801801
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.15,136.4342932
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.15,129.4471783
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.15,126.3458572
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.15,125.0851414
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.2,141.7561889
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.2,135.8948528
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.2,133.4830668
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.2,132.6473963
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.25,146.941182
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.25,142.176665
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.25,140.436676
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.25,140.0151168
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.3,152.0181816
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.3,148.3276388
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.3,147.2454547
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.3,147.2293816
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.35,157.0124789
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.35,154.3784157
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.35,153.9433212
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.35,154.3261291
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.4,161.9467783
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.4,160.356503
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.4,160.5607243
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.4,161.3376212
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.45,166.8420034
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.45,166.2872504
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.45,167.1257249
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.45,168.2935901
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.5,171.7179608
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.5,172.1946542
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.5,173.6648854
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.5,175.22218
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.55,176.5939182
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.55,178.1020579
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.55,180.2040459
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.55,182.15077
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.6,181.4891434
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.6,184.0328053
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.6,186.7690464
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.6,189.1067388
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.65,186.4234428
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.65,190.0108926
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.65,193.3864495
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.65,196.118231
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.7,191.4177401
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.7,196.0616696
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.7,200.084316
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.7,203.2149784
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.75,196.4947396
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.75,202.2126434
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.75,206.8930947
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.75,210.4292432
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.8,201.6797328
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.8,208.4944555
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.8,213.8467039
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.8,217.7969638
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.85,207.0016285
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.85,214.94213
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.85,220.9839135
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.85,225.3592187
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.9,212.4943274
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.9,221.5967391
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.9,228.3501879
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.9,233.1641799
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.95,218.1986286
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.95,228.5077122
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.95,236.0002426
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.95,241.2698217
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.975,221.1454171
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.975,232.0778561
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.975,239.9521891
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.975,245.4571202
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.99,222.9479017
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.99,234.2616333
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.99,242.3695064
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.99,248.018397
2026/3/18,ILI incidence,2026/3/15,1,SK,median,,171.7179608
2026/3/18,ILI incidence,2026/3/22,2,SK,median,,172.1946542
2026/3/18,ILI incidence,2026/3/29,3,SK,median,,173.6648854
2026/3/18,ILI incidence,2026/4/5,4,SK,median,,175.22218
